customerID,gender,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Recency_Score,Monetary_Score,Service_Count,Frequency_Score,RFM_Score,Monthly_to_Total_Ratio,Avg_Monthly_Charge,Has_Fiber,Has_DSL,No_Internet,Is_Month_to_Month,Is_Two_Year,Is_Electronic_Pay,Is_Paperless,Is_Senior,Has_Partner,Has_Dependents,Support_Tickets,High_Support_Load,Charge_Per_Tenure_Unit,Engagement_x_Tenure,Spend_Intensity,Support_Per_Order,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Tenure_Bin_0-12m,Tenure_Bin_12-24m,Tenure_Bin_24-48m,Tenure_Bin_48-60m,Tenure_Bin_>60m
2373-NTKOD,1,0,0,-1.1262237689668542,1,1,0.004826794895964853,-0.8549532251733761,0,1,2,-0.023765468026619475,2,-0.7878916412744689,-0.008771254750007586,0.07373349433484289,0,1,0,1,0,1,1,0,0,0,-0.395099221307476,0,0.3189335144195415,-0.6539637641112673,-0.8101230430534963,-0.1787461888422336,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False
1970-KKFWL,0,0,0,0.07681633872839264,1,0,-1.438741485736837,-0.7347789324127448,0,3,2,-1.2180100924798578,1,-0.3851664106087212,-0.3861500391881704,-1.4529707544952413,0,0,1,0,1,0,0,0,0,0,-0.395099221307476,0,-0.5448611084582032,-0.8087496897906794,-0.2819925743898604,-0.30313530504107655,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False
6960-HVYXR,0,0,0,-1.4381230561471032,1,0,0.3325285582526544,-1.0805107597005614,1,1,1,-1.2180100924798578,1,-1.5933421026059642,3.595624929613885,0.33170788658222056,1,0,0,1,0,1,0,0,0,0,0.7999982418125361,0,4.2608676022728815,-0.8087496897906794,-1.0089501137901904,3.529892275604752,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
9337-SRRNI,1,0,1,1.458084610526639,1,1,-1.3715206112021314,-0.31444459184523843,0,4,3,-1.2180100924798578,1,0.42028405072277414,-0.4440478115179224,-1.366250440019333,0,0,1,0,1,0,1,0,0,1,-0.395099221307476,0,-0.5795485922179767,-0.8087496897906794,0.6018289133265023,-0.32044647272755983,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
0895-UADGO,1,0,1,-1.1262237689668542,0,1,-0.7245196938055904,-0.9522816968686012,0,1,1,0.5733568441999997,2,-1.1906168719402166,0.02599503393692778,-0.7771000008108553,0,1,0,0,1,0,1,0,0,1,-0.395099221307476,0,0.008725102066259522,-0.5765708012715614,-0.9701541779866641,-0.1787461888422336,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False
5678-VFNEQ,0,1,0,1.6808698156553883,1,1,1.2769818454652673,2.4368587007629596,0,4,4,1.1704791564266188,3,1.6284597427200171,-0.44844065151484924,1.2838999546249672,1,0,0,0,0,0,1,0,1,0,0.20244951025253002,0,-0.44211350644026703,1.9387004910188843,0.7825475735771634,-0.3036544041175454,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
5977-CKHON,0,1,1,0.43327266693439165,1,1,0.8887812950273427,0.8195519660540044,0,3,4,-0.023765468026619475,2,0.8230092813885218,-0.4120597789467537,0.9329154702755034,1,0,0,1,0,0,1,0,1,1,-0.395099221307476,0,-0.35751121216209925,0.023224660736160283,0.9503370555684856,-0.30999224167908346,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
7024-OHCCK,0,0,0,-1.3935660151213534,1,1,0.9324748634749013,-1.0350348703395167,1,1,1,-0.023765468026619475,2,-1.1906168719402166,1.747052217424349,0.6477317562077655,1,0,0,1,0,1,1,1,0,0,-0.992647952867482,0,3.396715596431596,-0.7700532083708264,-0.9994485539387854,-0.3399913394703634,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False
2692-BUCFV,1,0,0,-0.19052590742610662,1,1,1.1879141867067826,0.29675903237679546,0,2,3,1.1704791564266188,3,0.42028405072277414,-0.3649230865904074,1.1926294024449509,1,0,0,1,0,0,1,1,0,0,0.20244951025253002,0,-0.19305331914878987,0.3134482713850579,-0.34242955190622404,-0.2510284977444987,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
7861-UVUFT,0,1,0,-0.8143244817866049,1,1,0.6114951875716823,-0.48963584089664347,1,2,2,-0.023765468026619475,2,-0.3851664106087212,-0.24177584010732095,0.7081423314624455,1,0,0,1,0,1,1,0,1,0,0.20244951025253002,0,0.04973479713254888,-0.5185260791417818,-0.42605335982919906,-0.1679965121336916,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1830-GGFNM,1,1,1,1.413527569500889,1,0,0.9560021695620483,1.7975113263512226,0,4,4,1.1704791564266188,3,1.6284597427200171,-0.44224767775856694,0.9191344224501485,1,0,0,0,1,0,0,0,1,1,0.7999982418125361,0,-0.4438191978571656,1.7065216024997663,0.44646454806394054,-0.2804546684692078,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
5302-BDJNT,1,0,0,0.07681633872839264,1,0,0.9879320849660336,0.5219090338944194,0,3,3,0.5733568441999997,2,0.42028405072277414,-0.3914505506185242,1.0580718060974554,1,0,0,1,0,1,0,0,0,0,0.20244951025253002,0,-0.2868306087818558,0.20703294748046208,0.0630879494441887,-0.2662792706117898,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
5223-UZAVK,1,0,0,1.368970528475139,1,1,1.1492621838493267,2.049246863610227,0,4,4,1.1704791564266188,3,1.6284597427200171,-0.44374872394932496,1.243210420359613,1,0,0,0,0,0,1,0,0,0,1.397546973372542,1,-0.42960235361662485,1.667825121079913,0.5787933013790645,-0.2593687641562985,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
4859-ZSRDZ,0,1,1,1.1016282823206398,0,1,-0.35648540572807746,0.40142309824412375,0,4,3,1.1704791564266188,3,1.2257345120542695,-0.43416394174464085,-0.38578452097702903,0,1,0,0,1,0,1,0,1,1,-0.992647952867482,0,-0.5071057184285616,1.435646232560795,-0.2874112358435794,-0.3399913394703634,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
5651-WYIPH,0,0,0,-0.6806533587093553,1,1,-0.5463843762886206,-0.7018646487581773,0,2,2,-0.6208877802532387,1,-0.7878916412744689,-0.26987107532619514,-0.6038829682331638,0,1,0,1,0,0,1,1,0,0,-0.395099221307476,0,-0.29057372508420254,-0.6346155234013409,-0.21278492624143072,-0.2683268280800835,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
9350-VLHMB,1,1,1,1.5026416515523888,1,1,0.7879499832252844,1.938637610309299,0,4,4,-0.023765468026619475,2,1.2257345120542695,-0.44841223465056845,0.9728388567350941,1,0,0,1,0,0,1,0,1,1,0.20244951025253002,0,-0.4587002804540065,0.4875824377743964,2.1268670740917903,-0.3014850348427503,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
3498-LZGQZ,1,1,1,1.3244134874493891,1,1,-1.5782248003963508,-0.5526116771388495,0,4,2,-1.2180100924798578,1,0.017558820057026452,-0.439313741932386,-1.5901419589389978,0,0,1,0,1,0,1,0,1,1,-0.395099221307476,0,-0.5896344928592799,-0.8087496897906794,0.10104378269675075,-0.31951576478742627,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
8785-CJSHH,0,1,0,1.1907423643721395,1,1,1.1324569652156504,1.7529224205992229,0,4,4,0.5733568441999997,2,1.2257345120542695,-0.43765894637742775,1.1284736374551132,1,0,0,1,0,1,1,0,1,0,-0.992647952867482,0,-0.41763863217483993,0.932591974102706,0.9258900713354278,-0.3399913394703634,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
5357-TZHPP,1,0,0,-1.0816667279411043,1,1,0.6148562312984179,-0.7657514411394026,1,1,2,-0.6208877802532387,1,-1.1906168719402166,-0.03344375864392325,0.5123994006033101,1,0,0,1,0,0,1,1,0,0,0.20244951025253002,0,0.4577410574587291,-0.7216826065960101,-0.34711732414060414,-0.05333329390924374,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False
3870-SPZSI,0,1,1,1.6363127746296384,1,1,1.5777952590080746,2.65587173460719,0,4,4,2.364723780879857,4,2.0311849733857645,-0.44711953761545126,1.552716821586382,1,0,0,0,1,0,1,0,1,1,-0.992647952867482,0,-0.4232753974113815,3.254380859293887,0.2365943292948224,-0.3399913394703634,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
0680-DFNNY,1,1,0,-0.8143244817866049,1,1,1.1761505336632088,-0.3958313311076249,1,2,3,0.5733568441999997,2,0.017558820057026452,-0.23033762551198483,1.145490307358027,1,0,0,1,0,1,1,0,1,0,1.995095704932548,1,0.18482555735091355,-0.37341427381733305,-0.5801449697270503,0.08999572887131609,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
7560-QRBXH,0,0,1,0.656057872063141,1,0,-1.5513364505824685,-0.667847628724797,0,3,2,-1.2180100924798578,1,-0.3851664106087212,-0.4186877228698066,-1.5622698272014663,0,0,1,0,0,0,0,0,0,1,-0.992647952867482,0,-0.5757492074499305,-0.8087496897906794,-0.14125859505233984,-0.3399913394703634,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
7077-XJMET,1,1,0,-0.9479956048638546,1,1,0.270349249308052,-0.7614843308039961,0,2,2,1.1704791564266188,3,0.017558820057026452,-0.09582342355994075,-0.14498240659300468,0,1,0,1,0,1,1,0,1,0,-0.992647952867482,0,0.10571334017175224,-0.3443919127524433,-0.8987118570526698,-0.3399913394703634,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False
8752-GHJFU,1,1,0,1.6808698156553883,1,1,0.8702955545302988,2.040329082459827,0,4,4,1.1704791564266188,3,1.6284597427200171,-0.4487425193107733,0.8933182063919836,1,0,0,0,0,1,1,1,1,0,-0.395099221307476,0,-0.4637351757344762,1.9387004910188843,0.5741055291446842,-0.3218228717939544,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
6896-SRVYQ,1,0,0,0.47782970796014157,1,0,0.2602661181278457,0.3800875465670917,0,3,3,-0.6208877802532387,1,0.017558820057026452,-0.40903442535782863,0.1628366796639165,1,0,0,1,0,1,0,1,0,0,0.20244951025253002,0,-0.41698948410335956,-0.3830883941722963,2.062195979718567,-0.28135673924195254,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7767-UXAGJ,1,0,0,-1.4381230561471032,1,1,-0.5262181139282089,-1.0927607225173743,1,1,1,-1.2180100924798578,1,-1.5933421026059642,3.595624929613885,-0.5249934257713786,0,1,0,1,0,1,1,0,0,0,1.995095704932548,1,2.6172633529494447,-0.8087496897906794,-1.0347076580027523,6.109814685654829,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
4652-ODEVH,1,1,1,0.5223867489858914,1,0,-1.400089482879381,-0.5951868903730169,0,3,2,-1.2180100924798578,1,-0.3851664106087212,-0.41389250260538707,-1.405724846690669,0,0,1,0,1,0,0,0,1,1,0.7999982418125361,0,-0.5597468858091571,-0.8087496897906794,0.011522454866007076,-0.2539939258020275,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
6510-UPNKS,0,0,0,-0.4578681535806059,1,0,-1.3883258298358077,-0.8219190788689377,0,2,2,-1.2180100924798578,1,-0.7878916412744689,-0.34073919225332766,-1.319517743362992,0,0,1,0,0,0,0,0,0,0,-0.992647952867482,0,-0.4951848765260532,-0.8087496897906794,-0.46521894075514947,-0.3399913394703634,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
6718-BDGHG,0,1,0,0.43327266693439165,1,1,-0.04222781727832922,0.2773892281576472,0,3,3,-0.023765468026619475,2,0.42028405072277414,-0.4145825979714531,0.05114434752535514,0,1,0,0,0,0,1,0,1,0,-0.992647952867482,0,-0.4385071874445387,0.023224660736160283,0.3803442767903042,-0.3399913394703634,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
9046-DQMTP,1,0,0,0.07681633872839264,1,0,-1.5244481007685864,-0.762203506703222,0,3,2,-1.2180100924798578,1,-0.3851664106087212,-0.39101721264056577,-1.5077689821347444,0,0,1,1,0,0,0,0,0,0,-0.395099221307476,0,-0.5539743740284896,-0.8087496897906794,-0.33965721348804223,-0.30313530504107655,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
6439-LAJXL,1,1,0,-1.0816667279411043,1,1,0.09557497551781745,-0.8322272667578409,0,1,2,1.1704791564266188,3,-0.3851664106087212,-0.02981411651680971,-0.004154793603371821,0,1,0,1,0,0,1,0,1,0,-0.395099221307476,0,0.25896465313742095,-0.4604813570120023,-0.9358989964710995,-0.19666231668980358,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False
1571-SAVHK,1,0,0,-0.9479956048638546,1,1,1.1374985308057535,-0.5738513386959848,1,2,2,0.5733568441999997,2,-0.3851664106087212,-0.1441283719188968,0.948527243079471,1,0,0,1,0,0,1,0,0,0,1.995095704932548,1,0.36104972212294706,-0.4604813570120023,-0.7049170005962513,0.197492495956736,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False
9052-VKDUW,0,1,0,1.413527569500889,1,1,1.4551171629822373,2.3482562299783405,0,4,4,1.767601468653238,3,1.6284597427200171,-0.44395991619362407,1.5116936863372954,1,0,0,1,0,0,1,1,1,0,-0.992647952867482,0,-0.41487117781037314,2.3353394255723776,0.3716643372337423,-0.3399913394703634,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True
9546-CQJSU,0,0,0,-1.3935660151213534,1,1,0.8501292921698873,-1.0241273692012587,1,1,1,-0.023765468026619475,2,-1.1906168719402166,1.4303834481090485,1.029139874721354,1,0,0,1,0,1,1,0,0,0,0.7999982418125361,0,3.2916450051506465,-0.7700532083708264,-0.9879811541181243,1.5949504680671944,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
1666-JZPZT,1,0,0,-0.2796399894776064,1,0,-0.5749532479658706,-0.4978104736178435,0,2,2,-1.2180100924798578,1,-0.7878916412744689,-0.3504088012266806,-0.6129175439342183,0,1,0,1,0,0,0,0,0,0,0.20244951025253002,0,-0.4029800719325662,-0.8087496897906794,0.21627224858699853,-0.24443865761665684,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
5777-KJIRB,0,0,0,0.29960154385714205,1,1,-0.5329402013816795,-0.1467567446757559,0,3,3,-0.6208877802532387,1,0.017558820057026452,-0.40419068860389273,-0.5203410849851141,0,1,0,0,0,0,1,0,0,0,-0.395099221307476,0,-0.4704470021229225,-0.42178487559214933,0.9544199539661714,-0.30774230934473745,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0506-LVNGN,0,0,0,-1.2598948920441038,1,1,0.31740386148234556,-0.9493091031518012,1,1,1,-0.6208877802532387,1,-1.5933421026059642,0.38021536854092763,0.1281784554281558,1,0,0,1,0,0,1,1,0,0,0.7999982418125361,0,0.9918856347665805,-0.7603790880158632,-0.7330772381045708,0.4339853835446597,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
7677-SJJJK,1,1,1,-1.1262237689668542,1,0,-1.5530169724458363,-1.043137585470794,0,1,1,-1.2180100924798578,1,-1.5933421026059642,0.024147409252670112,-1.5713509728803614,0,0,1,0,0,0,0,0,1,1,0.20244951025253002,0,-0.34365449998481873,-0.8087496897906794,-0.9303669211730002,-0.017501038214103763,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
2480-EJWYP,0,1,0,1.1016282823206398,1,1,1.0652360906809448,1.5002759272011992,0,4,4,0.5733568441999997,2,1.2257345120542695,-0.43256018426328663,0.9391859478691914,1,0,0,0,0,0,1,1,1,0,1.397546973372542,1,-0.414864569804884,0.8745472519729265,0.7488132556431967,-0.2510284977444987,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
3253-HKOKL,0,1,1,0.8342860361661406,1,0,1.1492621838493267,1.397505691201832,0,3,4,1.1704791564266188,3,1.2257345120542695,-0.42760145201543803,1.165099133873662,1,0,0,0,0,1,0,0,1,1,0.20244951025253002,0,-0.3846523946702364,1.203467344041677,0.23619528058311426,-0.2903774469694004,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
7055-HNEOJ,1,1,0,-1.3490089740956035,1,1,-0.34640227454787176,-1.0428499151111037,0,1,1,-0.023765468026619475,2,-1.1906168719402166,0.9748550381475629,-0.4892276827898845,0,1,0,1,0,0,1,0,1,0,-0.992647952867482,0,1.166645903937957,-0.7507049676608999,-1.0076647568872152,-0.3399913394703634,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False
5514-YQENT,1,0,1,0.3441585848828919,1,1,1.5139354282001047,1.0440067642023767,0,3,4,2.364723780879857,4,1.6284597427200171,-0.4048952714630227,1.469410173519082,1,0,0,0,1,1,1,0,0,1,-0.992647952867482,0,-0.28764748412709157,1.5710839175302806,-0.3282738239224775,-0.3399913394703634,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
3211-AAPKX,1,0,0,-0.5915392766578556,1,1,1.0904439186314594,-0.14272935964009134,0,2,3,0.5733568441999997,2,0.017558820057026452,-0.3071139326875857,1.1900018921779645,1,0,0,1,0,0,1,0,0,0,0.20244951025253002,0,-0.02435834941578886,-0.22830246849288427,-0.4027489150654525,-0.21099521896785953,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
8445-DNBAE,1,0,1,-1.4381230561471032,1,1,-0.5396622888351502,-1.0929525027571678,0,1,1,-1.2180100924798578,1,-1.5933421026059642,3.595624929613885,-0.5384055793894391,0,1,0,1,0,1,1,0,0,1,-0.395099221307476,0,2.5915317795745176,-0.8087496897906794,-1.035110907227215,0.9499698655546751,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
2951-QOQTK,1,0,1,-1.3044519330698536,1,0,0.4938586571359476,-0.9575556534629237,1,1,1,-0.6208877802532387,1,-1.5933421026059642,0.490840918019775,0.5701927431033545,1,0,0,1,0,0,0,0,0,1,0.20244951025253002,0,1.4509797897308963,-0.7700532083708264,-0.7504169547564715,0.3049892630421559,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
2958-NHPPS,1,0,0,-0.4578681535806059,1,0,-1.521087057041851,-0.8897373661659307,0,2,2,-1.2180100924798578,1,-0.7878916412744689,-0.3255861571938042,-1.5257296052406688,0,0,1,1,0,1,0,0,0,0,-0.992647952867482,0,-0.5163598171158365,-0.8087496897906794,-0.6078179477558106,-0.3399913394703634,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
6806-YDEUL,0,0,0,-1.215337851018354,1,0,-1.5664611473527774,-1.0657436812364582,0,1,1,-1.2180100924798578,1,-1.5933421026059642,0.24285473654601603,-1.6197604648455477,0,0,1,1,0,0,0,1,0,0,0.20244951025253002,0,-0.26972728124098194,-0.8087496897906794,-0.9778999235065541,0.08999572887131609,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
1735-XMJVH,1,1,1,-1.1262237689668542,1,1,-1.5715027129428802,-1.0437848437800972,0,1,1,-1.2180100924798578,1,-1.5933421026059642,0.014054630411502926,-1.5770092251879806,0,0,1,1,0,0,1,0,1,1,-0.395099221307476,0,-0.3515169251827129,-0.8087496897906794,-0.9317278873055623,-0.1787461888422336,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
6890-PFRQX,1,0,0,-0.6806533587093553,1,0,0.11406071601486137,-0.541895956240385,0,2,2,0.5733568441999997,2,-0.3851664106087212,-0.26837188737556367,0.017639956025976296,0,1,0,1,0,0,0,0,0,0,-0.992647952867482,0,-0.15751440486912152,-0.2863471906226638,-0.682519866587546,-0.3399913394703634,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0222-CNVPT,1,0,0,0.8342860361661406,0,1,-0.5816753354193411,0.10807124894991965,0,3,3,0.5733568441999997,2,0.42028405072277414,-0.4277062464257758,-0.569066536338418,0,1,0,1,0,0,1,1,0,0,-0.992647952867482,0,-0.5096690011616251,0.700413085583588,-0.22696585730170615,-0.3399913394703634,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
5899-OUVKV,1,0,0,-0.10141182537460687,1,1,0.9543216476986808,0.31143022072100174,0,3,3,0.5733568441999997,2,0.42028405072277414,-0.3759411341967667,1.0057767684189265,1,0,0,1,0,1,1,0,0,0,-0.395099221307476,0,-0.24818857584902326,0.09094350322090305,-0.08443405850512237,-0.29837968769536216,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
8681-ICONS,1,1,1,-0.19052590742610662,1,1,-1.5278091444953217,-0.802980780189325,0,2,2,-1.2180100924798578,1,-0.7878916412744689,-0.3767039864750109,-1.4594505425055428,0,0,1,1,0,0,1,0,1,1,0.7999982418125361,0,-0.5395718405978016,-0.8087496897906794,-0.42539807983944705,-0.20654707688156634,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
1621-YNCJH,0,1,0,0.12137337975414252,1,1,1.3425221981366051,0.7214563733996051,0,3,4,1.767601468653238,3,1.2257345120542695,-0.39260377551339626,1.3547571597820398,1,0,0,0,1,0,1,0,1,0,0.20244951025253002,0,-0.2593700745833136,0.932591974102706,-0.3124580532980257,-0.2683268280800835,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
3473-XIIIT,0,1,0,-0.769767440760855,1,1,1.139179052669121,-0.38111219770347016,1,2,3,0.5733568441999997,2,0.017558820057026452,-0.2387924744843423,0.9996960062317063,1,0,0,1,0,1,1,0,1,0,-0.395099221307476,0,0.1286796426523146,-0.3443919127524433,-0.5698285104012101,-0.2593687641562985,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
6362-QHAFM,1,1,0,0.3887156259086418,1,1,1.418145681988149,1.0818833615616021,0,3,4,1.1704791564266188,3,1.2257345120542695,-0.4091865953704488,1.4447170512619056,1,0,0,0,0,1,1,0,1,0,-0.395099221307476,0,-0.30409303704404006,0.816502529843147,0.07028342779319702,-0.30927797744595775,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
7893-IXHRQ,1,0,0,-1.4381230561471032,1,0,-1.531170188222057,-1.1070962954419419,1,1,1,-1.2180100924798578,1,-1.5933421026059642,3.595624929613885,-1.5275519087213836,0,0,1,1,0,1,0,0,0,0,0.7999982418125361,0,0.6938282431736806,-0.8087496897906794,-1.0648505375313473,3.529892275604752,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
